loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
2472,0.000,27.345,40.375,1.675,3.858,7.320,23.301,5.856,18.512,-0.467,2.175,7.179,24.674,0.000,0.000,0.000,0.000,0,0.151,0.049,864,1059,1444,1065,2.838,7.416
2473,0.000,27.521,40.573,1.697,3.267,7.378,22.690,5.746,18.424,-0.478,1.553,7.517,24.125,0.000,0.000,0.000,0.000,0,0.151,0.048,864,1058,1444,1061,2.655,7.141
2474,0.000,27.697,40.749,1.708,3.571,7.929,22.538,5.636,18.358,-0.445,1.268,7.739,23.453,0.000,0.000,0.000,0.000,0,0.150,0.048,864,1059,1444,1060,3.845,7.233
2475,0.000,27.895,40.947,1.697,5.036,7.639,23.606,5.526,18.293,-0.467,1.627,7.366,23.270,0.000,0.000,0.000,0.000,0,0.150,0.048,864,1057,1448,1064,3.204,7.324
2476,0.000,28.114,41.122,1.730,5.637,6.933,24.491,5.416,18.227,-0.456,1.771,7.148,23.514,0.000,0.000,0.000,0.000,0,0.150,0.047,868,1057,1444,1067,3.571,7.874
2477,0.000,28.312,41.298,1.730,4.648,7.031,24.887,5.306,18.161,-0.467,1.771,7.160,24.186,0.000,0.000,0.000,0.000,0,0.149,0.046,864,1061,1444,1066,5.035,7.599
2478,0.000,28.510,41.496,1.752,3.427,7.143,24.521,5.219,18.073,-0.467,1.780,7.138,24.491,0.000,0.000,0.000,0.000,0,0.148,0.047,867,1057,1445,1062,5.585,6.867
2479,0.000,28.686,41.672,1.741,2.441,6.961,24.002,5.109,18.007,-0.467,1.955,7.172,24.796,0.000,0.000,0.000,0.000,0,0.149,0.046,864,1056,1445,1062,4.578,6.958
2480,0.000,28.840,41.848,1.763,2.786,7.390,24.033,4.999,17.941,-0.456,2.139,7.222,24.857,0.000,0.000,0.000,0.000,0,0.149,0.045,864,1057,1446,1062,3.388,7.141
2481,0.000,28.993,42.023,1.763,2.000,7.193,23.514,4.889,17.853,-0.445,1.833,7.435,24.460,0.000,0.000,0.000,0.000,0,0.149,0.045,865,1057,1445,1064,2.380,6.958
2482,0.000,29.125,42.199,1.785,2.089,6.889,22.568,4.779,17.787,-0.434,1.941,7.562,24.369,0.000,0.000,0.000,0.000,0,0.146,0.044,864,1057,1446,1063,2.747,7.324
2483,0.000,29.301,42.397,1.796,4.603,7.342,22.904,4.691,17.699,-0.467,2.132,7.361,24.399,0.000,0.000,0.000,0.000,0,0.145,0.044,867,1057,1447,1062,1.923,7.141
2484,0.000,29.499,42.573,1.796,4.172,7.165,23.026,4.581,17.633,-0.445,1.771,7.359,23.972,0.000,0.000,0.000,0.000,0,0.143,0.043,865,1058,1447,1063,2.014,6.867
2485,0.000,29.675,42.748,1.796,2.934,7.584,22.812,4.472,17.545,-0.478,1.680,7.550,23.545,0.000,0.000,0.000,0.000,0,0.145,0.044,865,1057,1445,1062,4.578,7.324
2486,0.000,29.828,42.924,1.807,3.602,7.806,23.087,4.362,17.480,-0.467,1.799,7.442,23.606,0.000,0.000,0.000,0.000,0,0.145,0.042,865,1057,1448,1063,4.120,7.141
2487,0.000,30.004,43.100,1.840,3.396,6.851,23.362,4.252,17.392,-0.456,1.929,7.227,23.606,0.000,0.000,0.000,0.000,0,0.145,0.041,866,1057,1448,1063,2.930,7.507
2488,0.000,30.158,43.276,1.840,3.083,7.184,23.789,4.142,17.326,-0.467,2.094,7.141,23.819,0.000,0.000,0.000,0.000,0,0.141,0.041,864,1057,1449,1064,3.571,7.782
